id,score,href,fields.id,fields.uuid,fields.name,fields.status,fields.shortname,fields.homepage,fields.content_type,fields.type.id,fields.type.name,fields.country,fields.url,fields.url_alias,fields.date.changed,fields.date.created,fields.description,fields.redirects,fields.description-html,fields.longname,fields.logo.id,fields.logo.width,fields.logo.height,fields.logo.url,fields.logo.filename,fields.logo.mimetype,fields.logo.filesize,fields.spanish_name,fields.disclaimer
3695,1,https://api.reliefweb.int/v1/sources/3695,3695,,AGRA,active,AGRA,http://www.agra.org/,"['job', 'report']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/131', 'id': 131, 'name': 'Kenya', 'shortname': 'Kenya', 'iso3': 'ken', 'location': {'lat': 0.53, 'lon': 37.86}}]",https://reliefweb.int/taxonomy/term/3695,https://reliefweb.int/organization/agra,2023-06-06T18:10:50+00:00,1996-10-01T00:00:00+00:00,"AGRA is an alliance led by Africans with roots in farming communities across the continent. We understand that African farmers need uniquely African solutions designed to meet their specific environmental and agricultural needs so they can sustainably boost production and gain access to rapidly growing agriculture markets.

We are catalyzing an inclusive agricultural transformation in Africa by increasing incomes and improving food security for 30million farming households in 11 focus countries by 2021.

Since 2006, we have worked with our partners across Africa to deliver a set of proven solutions to smallholder farmers and thousands of indigenous African agriculture enterprises. The alliance has built the systems and tools for Africa’s agriculture; high quality seeds, better soil health, access to markets and credit, and coupled by stronger farmer organizations and agriculture policies.",,"<p>AGRA is an alliance led by Africans with roots in farming communities across the continent. We understand that African farmers need uniquely African solutions designed to meet their specific environmental and agricultural needs so they can sustainably boost production and gain access to rapidly growing agriculture markets.</p>
<p>We are catalyzing an inclusive agricultural transformation in Africa by increasing incomes and improving food security for 30million farming households in 11 focus countries by 2021.</p>
<p>Since 2006, we have worked with our partners across Africa to deliver a set of proven solutions to smallholder farmers and thousands of indigenous African agriculture enterprises. The alliance has built the systems and tools for Africa’s agriculture; high quality seeds, better soil health, access to markets and credit, and coupled by stronger farmer organizations and agriculture policies.</p>
",,,,,,,,,,
17716,1,https://api.reliefweb.int/v1/sources/17716,17716,,AGRICULTURE FOR IMPACT,inactive,A4I,http://ag4impact.org/,['report'],270,Academic and Research Institution,"[{'href': 'https://api.reliefweb.int/v1/countries/243', 'id': 243, 'name': 'United Kingdom of Great Britain and Northern Ireland', 'shortname': 'UK', 'iso3': 'gbr', 'location': {'lat': 52.58, 'lon': -1.43}}]",https://reliefweb.int/taxonomy/term/17716,https://reliefweb.int/organization/a4i,2023-03-15T19:16:18+00:00,2015-01-14T07:48:09+00:00,"Agriculture for Impact (A4I) is an independent advocacy initiative led by Professor Sir Gordon Conway, author of the book One Billion Hungry: Can We Feed the World? A4I aims to enable better European government support for productive, sustainable, equitable and resilient agricultural development in sub-Saharan Africa, focusing in particular on the needs of smallholder farmers.

Agriculture for Impact also convenes the Montpellier Panel, a group of European and African experts in the fields of agriculture, trade, ecology and global development.

It is based at Imperial College London and is supported through the Bill & Melinda Gates Foundation.",,"<p>Agriculture for Impact (A4I) is an independent advocacy initiative led by Professor Sir Gordon Conway, author of the book One Billion Hungry: Can We Feed the World? A4I aims to enable better European government support for productive, sustainable, equitable and resilient agricultural development in sub-Saharan Africa, focusing in particular on the needs of smallholder farmers.</p>
<p>Agriculture for Impact also convenes the Montpellier Panel, a group of European and African experts in the fields of agriculture, trade, ecology and global development.</p>
<p>It is based at Imperial College London and is supported through the Bill &amp; Melinda Gates Foundation.</p>
",AGRICULTURE FOR IMPACT: GROWING OPPORTUNITIES FOR AFRICA’S DEVELOPMENT,,,,,,,,,
3775,1,https://api.reliefweb.int/v1/sources/3775,3775,,AID Foundation,inactive,AID,http://aid-bd.org/,['report'],274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/31', 'id': 31, 'name': 'Bangladesh', 'shortname': 'Bangladesh', 'iso3': 'bgd', 'location': {'lat': 23.84, 'lon': 90.27}}]",https://reliefweb.int/taxonomy/term/3775,https://reliefweb.int/organization/aid,2023-11-15T08:42:01+00:00,2022-05-02T01:45:18+00:00,"AID Foundation (now defunct Action In Development- AID) started its activities from December 17, 1992 with its own resource in a community of Jhenaidah District under the leadership of the present Chief Executive. AID, the idea came out from the compatible youthful pin-up to assist the poor students and others underprivileged. It is a non-political and human welfare oriented non-government organization (NGO) steadfast to contribute and promote national development through upgrading the socio-economic condition of the disadvantaged and under-privileged poor communities of the society.

Since its inceptions, AID is very committed, specific and sincere to bring the socio-economic uplift and establish the rights of the women and children of the society. Primarily, the AID Activists started blood-donating and collecting money from the solvent people of the locality and old books from their children. Thereafter, they distributed the money and the books among the poor and meritorious students. During this period, the AID workers started to help the autistic boys and girls both financially and humanitarianly living within the jurisdiction of Jhenaidah Municipality and Porahati U.P of Sadar upazila.",,"<p>AID Foundation (now defunct Action In Development- AID) started its activities from December 17, 1992 with its own resource in a community of Jhenaidah District under the leadership of the present Chief Executive. AID, the idea came out from the compatible youthful pin-up to assist the poor students and others underprivileged. It is a non-political and human welfare oriented non-government organization (NGO) steadfast to contribute and promote national development through upgrading the socio-economic condition of the disadvantaged and under-privileged poor communities of the society.</p>
<p>Since its inceptions, AID is very committed, specific and sincere to bring the socio-economic uplift and establish the rights of the women and children of the society. Primarily, the AID Activists started blood-donating and collecting money from the solvent people of the locality and old books from their children. Thereafter, they distributed the money and the books among the poor and meritorious students. During this period, the AID workers started to help the autistic boys and girls both financially and humanitarianly living within the jurisdiction of Jhenaidah Municipality and Porahati U.P of Sadar upazila.</p>
",,,,,,,,,,
2626,1,https://api.reliefweb.int/v1/sources/2626,2626,2d5a5297-2da4-4487-abae-cbc7fff96db1,AIDS Healthcare Foundation,inactive,AHF,http://www.aidshealth.org/,['job'],274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/245', 'id': 245, 'name': 'United States of America', 'shortname': 'USA', 'iso3': 'usa', 'location': {'lat': 39.38, 'lon': -97.92}}]",https://reliefweb.int/taxonomy/term/2626,https://reliefweb.int/organization/ahf,2024-08-28T08:42:02+00:00,1996-10-01T00:00:00+00:00,,,,AIDS Healthcare Foundation,,,,,,,,,
50576,1,https://api.reliefweb.int/v1/sources/50576,50576,0513211d-9dcd-48c8-b58a-1671e2fa3a02,AKADEMIYA2063,inactive,AKADEMIYA2063,https://www.akademiya2063.org/,"['job', 'report']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/198', 'id': 198, 'name': 'Rwanda', 'shortname': 'Rwanda', 'iso3': 'rwa', 'location': {'lat': -1.87, 'lon': 29.92}}]",https://reliefweb.int/taxonomy/term/50576,https://reliefweb.int/organization/akademiya2063,2025-01-15T08:42:01+00:00,2021-01-19T10:04:34+00:00,"AKADEMIYA2063 was established to continue and expand the portfolio of policy research and capacity strengthening support for the implementation of the Comprehensive Africa Agriculture Development Programme (CAADP) which was initiated and incubated by the International Food Policy Research Institute (IFPRI) over the past 15 years. This portfolio has included three main programs: the Regional Strategic Analysis and Knowledge Support System (ReSAKSS), the African Growth and Development Policy (AGRODEP) Modeling Consortium, and the Malabo Montpellier Panel (MaMo Panel). These programs aim in different ways to strengthen knowledge systems, promote evidence-based policymaking, and contribute to agricultural and economic development and ultimately to the achievement of the aspirations of the African Union’s Agenda 2063.",,"<p>AKADEMIYA2063 was established to continue and expand the portfolio of policy research and capacity strengthening support for the implementation of the Comprehensive Africa Agriculture Development Programme (CAADP) which was initiated and incubated by the International Food Policy Research Institute (IFPRI) over the past 15 years. This portfolio has included three main programs: the Regional Strategic Analysis and Knowledge Support System (ReSAKSS), the African Growth and Development Policy (AGRODEP) Modeling Consortium, and the Malabo Montpellier Panel (MaMo Panel). These programs aim in different ways to strengthen knowledge systems, promote evidence-based policymaking, and contribute to agricultural and economic development and ultimately to the achievement of the aspirations of the African Union’s Agenda 2063.</p>
",AKADEMIYA2063,,,,,,,,,
4329,1,https://api.reliefweb.int/v1/sources/4329,4329,,ALIMA,active,ALIMA,http://alima-ngo.org/,"['job', 'report']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/92', 'id': 92, 'name': 'France', 'shortname': 'France', 'iso3': 'fra', 'location': {'lat': 47.82, 'lon': 2.62}}]",https://reliefweb.int/taxonomy/term/4329,https://reliefweb.int/organization/alima,2023-05-31T16:14:16+00:00,1996-10-01T00:00:00+00:00,"The story of ALIMA began in 2009 in Niger. While the entire medical profession witnessed an alarming peak of acute malnutrition and increasing infant mortality rates, the health structures for managing malnutrition were becoming increasingly rare.

In 2008, a year before ALIMA’s founding, many international humanitarian organizations had been expelled from the country. Local groups were the only ones left to act, but they lacked resources. A new model of humanitarian assistance was clearly needed: an African medical alliance connecting national NGOs and international research institutes.

ALIMA was born.

Since then, ALIMA has treated more than 10 million people in 14 countries around the world, mainly in Africa.",,"<p>The story of ALIMA began in 2009 in Niger. While the entire medical profession witnessed an alarming peak of acute malnutrition and increasing infant mortality rates, the health structures for managing malnutrition were becoming increasingly rare.</p>
<p>In 2008, a year before ALIMA’s founding, many international humanitarian organizations had been expelled from the country. Local groups were the only ones left to act, but they lacked resources. A new model of humanitarian assistance was clearly needed: an African medical alliance connecting national NGOs and international research institutes.</p>
<p>ALIMA was born.</p>
<p>Since then, ALIMA has treated more than 10 million people in 14 countries around the world, mainly in Africa.</p>
",Alliance for International Medical Action,,,,,,,,,
699,1,https://api.reliefweb.int/v1/sources/699,699,43012d94-c513-4dad-9aa5-eacb3c84c78d,ALNAP,active,ALNAP,https://alnap.org/,"['job', 'report', 'training']",270,Academic and Research Institution,"[{'href': 'https://api.reliefweb.int/v1/countries/243', 'id': 243, 'name': 'United Kingdom of Great Britain and Northern Ireland', 'shortname': 'UK', 'iso3': 'gbr', 'location': {'lat': 52.58, 'lon': -1.43}}]",https://reliefweb.int/taxonomy/term/699,https://reliefweb.int/organization/alnap,2024-11-27T11:17:23+00:00,1996-10-01T00:00:00+00:00,"ALNAP is a global network of NGOs, UN agencies, members of the Red Cross/Crescent Movement, donors, academics, networks and consultants dedicated to learning how to improve response to humanitarian crises.

We believe that by improving the quality, availability and use of knowledge and evidence from previous responses we can make the system perform better and be more accountable.

To do this, we facilitate learning between our Network Members, host the largest library of evaluations of humanitarian action, carry out original research and host events and conferences.",,"<p>ALNAP is a global network of NGOs, UN agencies, members of the Red Cross/Crescent Movement, donors, academics, networks and consultants dedicated to learning how to improve response to humanitarian crises.</p>
<p>We believe that by improving the quality, availability and use of knowledge and evidence from previous responses we can make the system perform better and be more accountable.</p>
<p>To do this, we facilitate learning between our Network Members, host the largest library of evaluations of humanitarian action, carry out original research and host events and conferences.</p>
",Active Learning Network for Accountability and Performance in Humanitarian Action,674304,50,50,https://reliefweb.int/sites/default/files/images/sources/6c/3d/6c3dfdb1-0773-38d8-8b82-9969954457b3.png,ALNAP.png,image/png,2784,,
653,1,https://api.reliefweb.int/v1/sources/653,653,,AMAR International Charitable Foundation,inactive,AMAR,http://www.amarfoundation.org/,"['job', 'report']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/243', 'id': 243, 'name': 'United Kingdom of Great Britain and Northern Ireland', 'shortname': 'UK', 'iso3': 'gbr', 'location': {'lat': 52.58, 'lon': -1.43}}]",https://reliefweb.int/taxonomy/term/653,https://reliefweb.int/organization/amar,2023-11-15T08:42:01+00:00,1996-10-01T00:00:00+00:00,"AMAR is an award-winning charity that builds and improves the lives and livelihoods of some of the world’s poorest and most disadvantaged people.

For more than 33 years, we have provided professional health care, education, and training on a sustained and lasting basis. Our locally educated and trained professionals and volunteers have delivered more than 11 million medical consultations.

AMAR runs Public Health Care Centres for tens of thousands of Yazidi people displaced in 2014 when the invasion by the so-called Islamic State forced millions from their homes.  More than nine years since ISIS was ousted, our work continues for the victims, who are scarred both physically and mentally.

We are also leading advocates in the campaigns to combat religious discrimination and to prevent sexual violence in conflict , and currently support Ukrainian refugees in Romania and Ukraine, and Afghani women judges.

AMAR ICF provides humanitarian assistance to, and support for, communities. It was founded in 1991 by Baroness Nicholson of Winterbourne in response to Saddam Hussain’s systematic attacks on his own people. The foundation strives to improve the lives of vulnerable individuals and rebuild societies affected by conflict, displacement, and other challenges. To date, the foundation has worked primarily in the Middle East, and especially Iraq, though it aims to ‘relieve poverty, distress, or suffering in any part of the world.’",,"<p>AMAR is an award-winning charity that builds and improves the lives and livelihoods of some of the world’s poorest and most disadvantaged people.</p>
<p>For more than 33 years, we have provided professional health care, education, and training on a sustained and lasting basis. Our locally educated and trained professionals and volunteers have delivered more than 11 million medical consultations.</p>
<p>AMAR runs Public Health Care Centres for tens of thousands of Yazidi people displaced in 2014 when the invasion by the so-called Islamic State forced millions from their homes.  More than nine years since ISIS was ousted, our work continues for the victims, who are scarred both physically and mentally.</p>
<p>We are also leading advocates in the campaigns to combat religious discrimination and to prevent sexual violence in conflict , and currently support Ukrainian refugees in Romania and Ukraine, and Afghani women judges.</p>
<p>AMAR ICF provides humanitarian assistance to, and support for, communities. It was founded in 1991 by Baroness Nicholson of Winterbourne in response to Saddam Hussain’s systematic attacks on his own people. The foundation strives to improve the lives of vulnerable individuals and rebuild societies affected by conflict, displacement, and other challenges. To date, the foundation has worked primarily in the Middle East, and especially Iraq, though it aims to ‘relieve poverty, distress, or suffering in any part of the world.’</p>
",AMAR International Charitable Foundation,,,,,,,,,
2335,1,https://api.reliefweb.int/v1/sources/2335,2335,0736bd65-6a89-4bac-973a-f2fcc60c517a,AMURT International,inactive,AMURT,http://www.amurt.net/,"['job', 'report']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/245', 'id': 245, 'name': 'United States of America', 'shortname': 'USA', 'iso3': 'usa', 'location': {'lat': 39.38, 'lon': -97.92}}]",https://reliefweb.int/taxonomy/term/2335,https://reliefweb.int/organization/amurt,2023-11-15T08:42:01+00:00,1996-10-01T00:00:00+00:00,"AMURT (Ananda Marga Universal Relief Team) is one of the few private international humanitarian organizations founded in India. Since its inception in 1965 its original objective was to help meet the needs of the affected population after disasters that regularly hit the Indian sub-continent. Over the years AMURT has established teams in thirty-four countries, to create a network that can meet disaster and development needs almost anywhere in the world. In 1985 we broadened our goals to include long-term development. We feel that we can play a useful role in helping vulnerable communities break the cycle of poverty and gain greater control over their lives.",,"<p>AMURT (Ananda Marga Universal Relief Team) is one of the few private international humanitarian organizations founded in India. Since its inception in 1965 its original objective was to help meet the needs of the affected population after disasters that regularly hit the Indian sub-continent. Over the years AMURT has established teams in thirty-four countries, to create a network that can meet disaster and development needs almost anywhere in the world. In 1985 we broadened our goals to include long-term development. We feel that we can play a useful role in helping vulnerable communities break the cycle of poverty and gain greater control over their lives.</p>
",AMURT International,,,,,,,,,
3668,1,https://api.reliefweb.int/v1/sources/3668,3668,9959abf2-1254-45b6-9490-5ff8c3ab6005,ANESVAD Foundation,inactive,ANESVAD,http://www.anesvad.org/pub/cast/home.htm,['job'],274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/218', 'id': 218, 'name': 'Spain', 'shortname': 'Spain', 'iso3': 'esp', 'location': {'lat': 40.3, 'lon': -3.28}}]",https://reliefweb.int/taxonomy/term/3668,https://reliefweb.int/organization/anesvad,2024-10-16T08:42:01+00:00,1996-10-01T00:00:00+00:00,,,,,,,,,,,,,
281,1,https://api.reliefweb.int/v1/sources/281,281,,APOPO,active,APOPO,http://www.apopo.org/,"['job', 'report']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/34', 'id': 34, 'name': 'Belgium', 'shortname': 'Belgium', 'iso3': 'bel', 'location': {'lat': 50.64, 'lon': 4.66}}]",https://reliefweb.int/taxonomy/term/281,https://reliefweb.int/organization/apopo,2023-11-10T20:20:08+00:00,1996-10-01T00:00:00+00:00,"APOPO is a non-profit organization with Belgian roots. For 25 years we have tackled landmines or tuberculosis around the world. APOPO provides a low-tech, cost-efficient solution to pressing humanitarian challenges.",,"<p>APOPO is a non-profit organization with Belgian roots. For 25 years we have tackled landmines or tuberculosis around the world. APOPO provides a low-tech, cost-efficient solution to pressing humanitarian challenges.</p>
",,,,,,,,,,
50522,1,https://api.reliefweb.int/v1/sources/50522,50522,3918b510-7a40-4709-b26b-5da612a1eb9c,APT Action on Poverty,inactive,APT Action on Poverty,https://aptuk.org.uk,['job'],274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/243', 'id': 243, 'name': 'United Kingdom of Great Britain and Northern Ireland', 'shortname': 'UK', 'iso3': 'gbr', 'location': {'lat': 52.58, 'lon': -1.43}}]",https://reliefweb.int/taxonomy/term/50522,https://reliefweb.int/organization/apt-action-poverty,2025-03-05T08:42:01+00:00,2020-12-03T16:58:31+00:00,,,,,,,,,,,,,
50660,1,https://api.reliefweb.int/v1/sources/50660,50660,53841b5e-222e-4daf-bd89-07d63457fbb8,ARCS Arci Culture Solidali,active,ARCS,https://www.arcsculturesolidali.org/?lang=en,"['job', 'report']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/126', 'id': 126, 'name': 'Italy', 'shortname': 'Italy', 'iso3': 'ita', 'location': {'lat': 42.5, 'lon': 12.65}}]",https://reliefweb.int/taxonomy/term/50660,https://reliefweb.int/organization/arcs,2025-02-03T09:19:12+00:00,2021-04-05T01:19:56+00:00,"ARCS deals with solidarity and international cooperation, volunteering and global citizenship education, humanitarian aid and shelter / hospitality.

Founded in 1985, ARCS Arci Culture Solidali APS (arcsculturesolidali.org) is a Social Promotion Association for solidarity, cooperation and international volunteer work, founded on the initiative of ARCI (arci.it), an important National Network of the Third Sector.

ARCS is registered in the List of Civil Society Organizations (CSO) of AICS, the Italian Agency for Development Cooperation (aics.gov.it/home-ita/opportunita/area-osc), with decree n.2016/337/000132/3, as subject referred to art. 26 of Law 125/2014.

ARCS is registered since the 21st November 2011 in the National Register of the Social Promotion Associations pursuant to and for the purposes of Law 7 December 2000, n. 383, transmigrated to the RUNTS, the Third Sector Single Register.",,"<p>ARCS deals with solidarity and international cooperation, volunteering and global citizenship education, humanitarian aid and shelter / hospitality.</p>
<p>Founded in 1985, ARCS Arci Culture Solidali APS (arcsculturesolidali.org) is a Social Promotion Association for solidarity, cooperation and international volunteer work, founded on the initiative of ARCI (arci.it), an important National Network of the Third Sector.</p>
<p>ARCS is registered in the List of Civil Society Organizations (CSO) of AICS, the Italian Agency for Development Cooperation (aics.gov.it/home-ita/opportunita/area-osc), with decree n.2016/337/000132/3, as subject referred to art. 26 of Law 125/2014.</p>
<p>ARCS is registered since the 21st November 2011 in the National Register of the Social Promotion Associations pursuant to and for the purposes of Law 7 December 2000, n. 383, transmigrated to the RUNTS, the Third Sector Single Register.</p>
",,,,,,,,,,
50475,1,https://api.reliefweb.int/v1/sources/50475,50475,2ebdec3a-2680-497a-9cc7-bd77aa27e2a4,ARFADA for Development and Consultations,inactive,ARFADA,https://www.arfada.org/,"['job', 'training']",275,Other,"[{'href': 'https://api.reliefweb.int/v1/countries/236', 'id': 236, 'name': 'Türkiye', 'shortname': 'Türkiye', 'iso3': 'tur', 'location': {'lat': 39.06, 'lon': 35.18}}]",https://reliefweb.int/taxonomy/term/50475,https://reliefweb.int/organization/arfada,2025-03-12T08:42:00+00:00,2020-10-27T14:57:16+00:00,,,,,,,,,,,,,
50820,1,https://api.reliefweb.int/v1/sources/50820,50820,,ASAL Humanitarian Network,active,ASAL Humanitarian Network,https://aldef.org/,"['job', 'report']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/131', 'id': 131, 'name': 'Kenya', 'shortname': 'Kenya', 'iso3': 'ken', 'location': {'lat': 0.53, 'lon': 37.86}}]",https://reliefweb.int/taxonomy/term/50820,https://reliefweb.int/organization/asal-humanitarian-network,2024-01-18T17:34:44+00:00,2021-08-19T10:56:14+00:00,"A group of more than 30 local NGOs and community groups, in partnership with Acted, Concern Worldwide and Oxfam, focused on the Arid and Semi-Arid Land region in northern Kenya, convened by Ahmed Ibrahim / ALDEF CEO, ahmed.ibrahim@aldef.org",,"<p>A group of more than 30 local NGOs and community groups, in partnership with Acted, Concern Worldwide and Oxfam, focused on the Arid and Semi-Arid Land region in northern Kenya, convened by Ahmed Ibrahim / ALDEF CEO, <a href=""mailto:ahmed.ibrahim@aldef.org"">ahmed.ibrahim@aldef.org</a></p>
",ASAL Humanitarian Network,,,,,,,,,
11263,1,https://api.reliefweb.int/v1/sources/11263,11263,2eec8351-e4b0-43f6-9dfe-37096bc80907,ASEAN Coordinating Centre for Humanitarian Assistance,active,AHA Centre,https://ahacentre.org/,"['job', 'report', 'training']",272,International Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/120', 'id': 120, 'name': 'Indonesia', 'shortname': 'Indonesia', 'iso3': 'idn', 'location': {'lat': -2.28, 'lon': 117.37}}]",https://reliefweb.int/taxonomy/term/11263,https://reliefweb.int/organization/aha-centre,2025-03-30T21:29:20+00:00,1996-10-01T00:00:00+00:00,"The AHA Centre is an intergovernmental organisation, established by the ten ASEAN Member States with the aim to facilitate cooperation and coordination of disaster management amongst ASEAN Member States. The Agreement on the Establishment of the ASEAN Coordinating Centre for Humanitarian Assistance on disaster management was signed by ASEAN Foreign Ministers on 17 November 2011, and witnessed by the Heads of State / Government of all ten ASEAN countries. In operationalising its mandate, the AHA Centre primarily works with the National Disaster Management Organisations (NDMOs) of the ASEAN Member States. Furthermore, the AHA Centre also partners with international organisations, private sector, and civil society organisations, such as the Red Cross and Red Crescent Movement, the United Nations, and AADMER Partnership Group.",,"<p>The AHA Centre is an intergovernmental organisation, established by the ten ASEAN Member States with the aim to facilitate cooperation and coordination of disaster management amongst ASEAN Member States. The Agreement on the Establishment of the ASEAN Coordinating Centre for Humanitarian Assistance on disaster management was signed by ASEAN Foreign Ministers on 17 November 2011, and witnessed by the Heads of State / Government of all ten ASEAN countries. In operationalising its mandate, the AHA Centre primarily works with the National Disaster Management Organisations (NDMOs) of the ASEAN Member States. Furthermore, the AHA Centre also partners with international organisations, private sector, and civil society organisations, such as the Red Cross and Red Crescent Movement, the United Nations, and AADMER Partnership Group.</p>
",ASEAN Coordinating Centre for Humanitarian Assistance on disaster management,1008894,100,138,https://reliefweb.int/sites/default/files/images/sources/4e/2f/4e2f2535-bbf6-3b33-9970-7ff893023e3e.png,image001.png,image/png,20138,,
21511,1,https://api.reliefweb.int/v1/sources/21511,21511,,ASEAN Parliamentarians for Human Rights,active,APHR,http://www.aseanmp.org/,"['job', 'report']",275,Other,"[{'href': 'https://api.reliefweb.int/v1/countries/120', 'id': 120, 'name': 'Indonesia', 'shortname': 'Indonesia', 'iso3': 'idn', 'location': {'lat': -2.28, 'lon': 117.37}}]",https://reliefweb.int/taxonomy/term/21511,https://reliefweb.int/organization/aphr,2023-05-18T19:40:36+00:00,2015-05-01T14:50:49+00:00,"ASEAN Parliamentarians for Human Rights is a human rights intervention force of like-minded parliamentarians and influential persons, using our unique positions and innovative means to prevent discrimination, uphold political freedom and promote all human rights. We support the work of civil society and human rights defenders and encourage sustainable and alternative solutions that increase pressure on international, regional and multilateral bodies and governments to ensure accountability to the people and uphold and enforce international human rights laws.",,"<p>ASEAN Parliamentarians for Human Rights is a human rights intervention force of like-minded parliamentarians and influential persons, using our unique positions and innovative means to prevent discrimination, uphold political freedom and promote all human rights. We support the work of civil society and human rights defenders and encourage sustainable and alternative solutions that increase pressure on international, regional and multilateral bodies and governments to ensure accountability to the people and uphold and enforce international human rights laws.</p>
",,,,,,,,,,
52124,1,https://api.reliefweb.int/v1/sources/52124,52124,612a96b6-d0e6-4163-8de6-3631a0e27bda,ASRA Network,active,ASRA,https://www.asranetwork.org,['report'],274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/245', 'id': 245, 'name': 'United States of America', 'shortname': 'USA', 'iso3': 'usa', 'location': {'lat': 39.38, 'lon': -97.92}}]",https://reliefweb.int/taxonomy/term/52124,https://reliefweb.int/organization/asra,2024-08-22T08:24:04+00:00,2024-08-22T08:23:19+00:00,ASRA is a unique initiative catalyzing the development of practical tools decision-makers need to effectively cope with and navigate polycrisis. We are home to a global network of transdisciplinary experts and thought-leaders who are radically rethinking risk in order to improve policy and decision-making to the benefit of nature and humanity.,,"<p>ASRA is a unique initiative catalyzing the development of practical tools decision-makers need to effectively cope with and navigate polycrisis. We are home to a global network of transdisciplinary experts and thought-leaders who are radically rethinking risk in order to improve policy and decision-making to the benefit of nature and humanity.</p>
",Accelerator for Systemic Risk Assessment,,,,,,,,,
34636,1,https://api.reliefweb.int/v1/sources/34636,34636,7fe59bab-fac5-4168-ad93-48cff2ca6f19,ATIA,inactive,ATIA,http://www.atia-ong.org/,['job'],274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/92', 'id': 92, 'name': 'France', 'shortname': 'France', 'iso3': 'fra', 'location': {'lat': 47.82, 'lon': 2.62}}]",https://reliefweb.int/taxonomy/term/34636,https://reliefweb.int/organization/atia,2025-04-02T08:42:01+00:00,2016-06-22T21:12:01+00:00,,,,"Actions de Terrain, Intégration, Autonome",,,,,,,,,
541,1,https://api.reliefweb.int/v1/sources/541,541,,AUSTCARE,inactive,AUSTCARE,,"['job', 'report']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/25', 'id': 25, 'name': 'Australia', 'shortname': 'Australia', 'iso3': 'aus', 'location': {'lat': -25.73, 'lon': 134.49}}]",https://reliefweb.int/taxonomy/term/541,https://reliefweb.int/organization/austcare,2023-11-09T20:29:38+00:00,2022-05-02T01:45:18+00:00,,,,AUSTCARE,,,,,,,,,
526,1,https://api.reliefweb.int/v1/sources/526,526,9052170a-0662-4645-be8c-155f099dc261,AVSI Foundation – ETS,active,AVSI,http://www.avsi.org/,"['job', 'report']",274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/126', 'id': 126, 'name': 'Italy', 'shortname': 'Italy', 'iso3': 'ita', 'location': {'lat': 42.5, 'lon': 12.65}}]",https://reliefweb.int/taxonomy/term/526,https://reliefweb.int/organization/avsi,2025-04-14T11:18:23+00:00,1996-10-01T00:00:00+00:00,"AVSI is a civil society organization founded in 1972 that carries out development cooperation and humanitarian aid projects. We carry out development cooperation and humanitarian aid projects in 42 countries.

We work for a world in which every person can be the protagonist of their own integral development, along with that of their community, even in emergency situations.

AVSI supports over 8 million people with 355 projects in 42 countries.",,"<p>AVSI is a civil society organization founded in 1972 that carries out development cooperation and humanitarian aid projects. We carry out development cooperation and humanitarian aid projects in 42 countries.</p>
<p>We work for a world in which every person can be the protagonist of their own integral development, along with that of their community, even in emergency situations.</p>
<p>AVSI supports over 8 million people with 355 projects in 42 countries.</p>
",AVSI Foundation  – ETS,,,,,,,,,
31316,1,https://api.reliefweb.int/v1/sources/31316,31316,00ea510c-df30-422f-a6b7-d43bf425bd7e,AWO International,inactive,AWO International,http://www.awointernational.de,['job'],274,Non-governmental Organization,"[{'href': 'https://api.reliefweb.int/v1/countries/101', 'id': 101, 'name': 'Germany', 'shortname': 'Germany', 'iso3': 'deu', 'location': {'lat': 51.13, 'lon': 10.02}}]",https://reliefweb.int/taxonomy/term/31316,https://reliefweb.int/organization/awo-international,2024-12-18T08:42:01+00:00,2016-02-23T17:33:02+00:00,,,,,,,,,,,,,
