id,amountUSD,fullParkedAmountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,sourceObjects,destinationObjects,boundary,onBoundary,reportDetails,refCode
323932,1342282,,2025,,financial,2024-10-09T02:25:46.381Z,2024-10-07T00:00:00Z,2024-10-07T00:00:00Z,Improving humanitarian response to internal displacement in Africa,['earmarked'],0.894,2024-10-08T00:00:00Z,Standard,['Multiyear'],True,1200000.0,EUR,Traditional aid,323928.0,commitment,2025-01-16T12:04:28.256Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1267', 'name': 'Mozambique Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '2178', 'name': 'Norwegian Refugee Council', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7951', 'name': 'Protection', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '10', 'name': 'Protection', 'behavior': 'single'}, {'type': 'Location', 'id': '152', 'name': 'Mozambique', 'behavior': 'single'}, {'type': 'Project', 'id': '222461', 'name': 'IDENTITY: Inclusive Documentation and Empowerment for Navigating Times of Insecurity', 'behavior': 'single', 'code': 'HMOZ25-PRO-222461-1'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-10-08T00:00:00.000Z'}]",S08-321.50/GLOB/NRC/IDMC/2024/
324156,0,1969365.0,2024,"[324157, 324158, 324159, 324167, 324166, 324168]",financial,2024-10-12T02:25:48.741Z,2024-10-10T00:00:00Z,2024-10-10T00:00:00Z,Improving humanitarian response to internal displacement in Sub-Saharan Africa,['earmarked'],0.914,2024-10-11T00:00:00Z,Parked,['Multiyear'],True,0.0,EUR,Traditional aid,,commitment,2025-02-06T07:55:50.127Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]","[{'type': 'Organization', 'id': '2178', 'name': 'Norwegian Refugee Council', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-10-11T00:00:00.000Z'}]",S08-321.50 GLOB/NRC/IDMC/2024/
324166,525164,,2025,,financial,2024-10-12T02:25:57.560Z,2024-10-10T00:00:00Z,2024-10-10T00:00:00Z,Improving humanitarian response to internal displacement in Sub-Saharan Africa,['earmarked'],0.914,2024-10-11T00:00:00Z,Standard,['Multiyear'],True,480000.0,EUR,Traditional aid,324156.0,commitment,2025-02-06T07:55:49.795Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1261', 'name': 'République Démocratique du Congo Besoins Humanitaires et Plan de Réponse 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '2178', 'name': 'Norwegian Refugee Council', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7998', 'name': 'Protection', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '10', 'name': 'Protection', 'behavior': 'single'}, {'type': 'Location', 'id': '52', 'name': 'Democratic Republic of the Congo', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-10-11T00:00:00.000Z'}]",S08-321.50 GLOB/NRC/IDMC/2024/
324167,402685,,2025,,financial,2024-10-12T02:25:57.777Z,2024-10-10T00:00:00Z,2024-10-10T00:00:00Z,Improving humanitarian response to internal displacement in Sub-Saharan Africa,['earmarked'],0.894,2024-10-11T00:00:00Z,Standard,['Multiyear'],True,360000.0,EUR,Traditional aid,324156.0,commitment,2025-01-16T12:04:00.444Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1267', 'name': 'Mozambique Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '2178', 'name': 'Norwegian Refugee Council', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7951', 'name': 'Protection', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '10', 'name': 'Protection', 'behavior': 'single'}, {'type': 'Location', 'id': '152', 'name': 'Mozambique', 'behavior': 'single'}, {'type': 'Project', 'id': '222461', 'name': 'IDENTITY: Inclusive Documentation and Empowerment for Navigating Times of Insecurity', 'behavior': 'single', 'code': 'HMOZ25-PRO-222461-1'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-10-11T00:00:00.000Z'}]",S08-321.50 GLOB/NRC/IDMC/2024/
324168,393873,,2025,,financial,2024-10-12T02:25:57.999Z,2024-10-10T00:00:00Z,2024-10-10T00:00:00Z,Improving humanitarian response to internal displacement in Sub-Saharan Africa,['earmarked'],0.914,2024-10-11T00:00:00Z,Standard,['Multiyear'],True,360000.0,EUR,Traditional aid,324156.0,commitment,2025-01-24T15:50:20.349Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1274', 'name': 'Nigeria Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '2178', 'name': 'Norwegian Refugee Council', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '8063', 'name': 'Protection', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '10', 'name': 'Protection', 'behavior': 'single'}, {'type': 'Location', 'id': '163', 'name': 'Nigeria', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-10-11T00:00:00.000Z'}]",S08-321.50 GLOB/NRC/IDMC/2024/
324733,0,4250369.0,2024,"[324734, 324737, 324738, 324744]",financial,2024-10-17T02:25:46.590Z,2024-10-01T00:00:00Z,2024-10-01T00:00:00Z,Anticipatory Action Roadmap for improved preparedness for humanitarian Action,['unearmarked'],0.894,2024-10-16T00:00:00Z,Parked,['Multiyear'],True,0.0,EUR,Traditional aid,,commitment,2024-12-17T09:13:35.498Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '14444', 'name': 'IGAD Climate Prediction and Applications Centre', 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['Other Multilateral Organizations'], 'organizationLevels': ['International Actors']}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '48', 'name': '2027', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-10-16T00:00:00.000Z'}]",S07-321.50/Reg/IGAD-ICPAC/vhuH
324744,1118548,,2025,,financial,2024-12-14T02:30:19.417Z,2024-12-03T00:00:00Z,2024-12-03T00:00:00Z,Anticipatory Action Roadmap for improved preparedness for humanitarian Action,['unearmarked'],0.894,2024-10-16T00:00:00Z,Standard,['Multiyear'],True,999982.0,EUR,Traditional aid,324733.0,commitment,2024-12-16T15:15:43.803Z,2,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '14444', 'name': 'IGAD Climate Prediction and Applications Centre', 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['Other Multilateral Organizations'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '26481', 'name': 'Other', 'behavior': 'single'}, {'type': 'Location', 'id': '251', 'name': 'Global', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-12-13T00:00:00.000Z'}]",S07-321.50/Reg/IGAD-ICPAC/vhuH
325417,976325,,2024,,financial,2024-10-23T11:08:42.939Z,2024-06-01T00:00:00Z,2024-06-01T00:00:00Z,Basic medical care and support for civil society in Gaza and the West Bank,['softly earmarked'],0.9524,2024-10-23T00:00:00Z,Standard,['Multiyear'],True,929852.0,EUR,Traditional aid,307538.0,commitment,2024-12-11T18:22:00.564Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1273', 'name': 'Escalation of Hostilities in the OPT Flash Appeal 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '3050', 'name': 'Johanniter Germany', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '8185', 'name': 'Health', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '7', 'name': 'Health', 'behavior': 'single'}, {'type': 'Location', 'id': '171', 'name': 'Occupied Palestinian Territory', 'behavior': 'single'}, {'type': 'Emergency', 'id': '962', 'name': 'oPt Complex Emergency 2023-24', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Johanniter Germany', 'reportChannel': 'Email', 'date': '2024-10-23T00:00:00.000Z'}]",03970100
325681,2032510,,2023,,financial,2024-10-24T10:45:16.729Z,2023-06-01T00:00:00Z,2023-06-01T00:00:00Z,Sustainable return and reintegration through Employment-Intensive Infrastructure works,['tightly earmarked'],0.9958,2024-10-23T00:00:00Z,Standard,,True,2023973.0,EUR,Traditional aid,,paid,2025-01-27T15:28:18.896Z,1,"[{'type': 'Organization', 'id': '6544', 'name': 'KFW Development', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['International Government Entities'], 'organizationLevels': ['International Actors']}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1221', 'name': 'Somalia Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '2994', 'name': 'International Labour Organization', 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['UN Agencies'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '206', 'name': 'Somalia', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'International Labour Organization', 'reportChannel': 'Email', 'date': '2024-10-23T00:00:00.000Z'}]",SOM/23/01/DEU
325910,0,3271335.0,2024,"[325911, 325912]",financial,2024-10-26T02:25:49.538Z,2024-10-24T00:00:00Z,2024-10-24T00:00:00Z,Hilfe u. Schutz für geflüchtete Kinder in Armenien,['earmarked'],0.914,2024-10-25T00:00:00Z,Parked,['Multiyear'],True,0.0,EUR,Traditional aid,,commitment,2024-11-20T20:36:24.682Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '2915', 'name': ""United Nations Children's Fund"", 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['UN Agencies'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '12', 'name': 'Armenia', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-10-25T00:00:00.000Z'}]",F-PF-2-Team2-321.50/ARM/ARM/ U
325912,1351204,,2025,,financial,2024-10-26T02:25:50.082Z,2024-10-24T00:00:00Z,2024-10-24T00:00:00Z,"Hilfe u. Schutz für geflüchtete Kinder in Armenien
HAC-ARMENIA
Armenia: Scaling Up Social and Child Protection for Refugee Children in Armenia	Cross-Sectoral (two or more outcome areas)",['earmarked'],0.914,2024-10-25T00:00:00Z,Standard,['Multiyear'],True,1235000.0,EUR,Traditional aid,325910.0,commitment,2024-11-20T20:36:24.512Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '2915', 'name': ""United Nations Children's Fund"", 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['UN Agencies'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '12', 'name': 'Protection - Child Protection', 'behavior': 'single'}, {'type': 'Location', 'id': '12', 'name': 'Armenia', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-10-25T00:00:00.000Z'}, {'sourceType': 'Primary', 'organization': ""United Nations Children's Fund"", 'reportChannel': 'Email', 'date': '2024-11-20T00:00:00.000Z'}]",F-PF-2-Team2-321.50/ARM/ARM/ U
326140,0,,2024,"[326141, 326144]",financial,2024-10-31T02:27:55.194Z,2024-10-29T00:00:00Z,2024-10-29T00:00:00Z,“Scaling Up Social and Child Protection for Refugee Children in Armenia”  ,,1.0,2024-10-30T00:00:00Z,Parked,['Multiyear'],True,0.0,EUR,Traditional aid,,commitment,2024-10-31T08:16:47.269Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]","[{'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-10-30T00:00:00.000Z'}]",ARM/ARM/UNICEF/2024/01
326144,1352683,,2025,,financial,2024-10-31T02:28:00.482Z,2024-10-29T00:00:00Z,2024-10-29T00:00:00Z,“Scaling Up Social and Child Protection for Refugee Children in Armenia”  ,,0.913,2024-10-30T00:00:00Z,Standard,['Multiyear'],True,1235000.0,EUR,Traditional aid,326140.0,commitment,2024-10-31T08:10:48.006Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '2915', 'name': ""United Nations Children's Fund"", 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['UN Agencies'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '26481', 'name': 'Other', 'behavior': 'single'}, {'type': 'Location', 'id': '12', 'name': 'Armenia', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-10-30T00:00:00.000Z'}]",ARM/ARM/UNICEF/2024/01
326895,0,5432099.0,2025,"[326896, 326913, 326912]",financial,2024-11-10T02:25:44.204Z,2024-07-12T00:00:00Z,2024-07-12T00:00:00Z,Supporting Germany's Humanitarian Mine Action Strategy,['softly earmarked'],0.91726,2024-11-09T00:00:00Z,Parked,"['Mine action', 'Multiyear']",True,0.0,EUR,Traditional aid,,commitment,2024-11-11T14:16:39.428Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'shared'}]","[{'type': 'Organization', 'id': '13779', 'name': 'Geneva Centre of Humanitarian Studies', 'behavior': 'single', 'organizationTypes': ['Private Organizations'], 'organizationSubTypes': ['International Private Organizations'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '15', 'name': 'Protection - Mine Action', 'behavior': 'single'}, {'type': 'Location', 'id': '251', 'name': 'Global', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-11-09T00:00:00.000Z'}]",440.70.ALL 01/24
326896,1627038,,2025,,financial,2024-11-10T02:25:44.453Z,2024-07-12T00:00:00Z,2024-07-12T00:00:00Z,Supporting Germany's Humanitarian Mine Action Strategy,['softly earmarked'],0.91726,2024-11-09T00:00:00Z,Standard,"['Mine action', 'Multiyear']",True,1492417.0,EUR,Traditional aid,326895.0,commitment,2024-11-11T14:16:09.165Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '13779', 'name': 'Geneva Centre of Humanitarian Studies', 'behavior': 'single', 'organizationTypes': ['Private Organizations'], 'organizationSubTypes': ['International Private Organizations'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '15', 'name': 'Protection - Mine Action', 'behavior': 'single'}, {'type': 'Location', 'id': '251', 'name': 'Global', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-11-09T00:00:00.000Z'}]",440.70.ALL 01/24
326897,0,3270610.0,2024,"[326898, 326916, 326917]",financial,2024-11-10T02:25:45.130Z,2024-07-12T00:00:00Z,2024-07-12T00:00:00Z,"Enhancing human security in Iraq through explosive ordnance (EO) survey, clearance, and risk education in support of a sustainable and nationally-led mine action programme.",['earmarked'],0.91726,2024-11-09T00:00:00Z,Parked,"['Mine action', 'Multiyear']",True,0.0,EUR,Traditional aid,,commitment,2024-11-11T13:57:20.570Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'shared'}]","[{'type': 'Organization', 'id': '2404', 'name': 'Mines Advisory Group', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'GlobalCluster', 'id': '15', 'name': 'Protection - Mine Action', 'behavior': 'single'}, {'type': 'Location', 'id': '106', 'name': 'Iraq', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-11-09T00:00:00.000Z'}]",440.70.IRQ-MAG-24-01
326899,0,1850000.0,2025,"[326920, 326900, 341501, 341502]",financial,2024-11-10T02:25:47.237Z,2024-08-21T00:00:00Z,2024-08-21T00:00:00Z,Integrated Victims Assistance Approach: Delivering Comprehensive and Non-discriminatory Assistance to Survivors of Explosive Weapons Accidents and Persons with Disability in East Region of Ukraine,['earmarked'],0.918,2024-11-09T00:00:00Z,Parked,"['Mine action', 'Multiyear']",True,0.0,EUR,Traditional aid,,commitment,2025-04-18T13:15:25.212Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '5298', 'name': 'Danish Refugee Council', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '234', 'name': 'Ukraine', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-11-09T00:00:00.000Z'}]",440.70.UKR/DRC/HI/24/04
326900,1618410,,2025,,financial,2024-11-10T02:25:47.410Z,2024-08-21T00:00:00Z,2024-08-21T00:00:00Z,Integrated Victims Assistance Approach: Delivering Comprehensive and Non-discriminatory Assistance to Survivors of Explosive Weapons Accidents and Persons with Disability in East Region of Ukraine,['earmarked'],0.918,2025-04-11T00:00:00Z,Standard,"['Mine action', 'Multiyear']",True,1485700.0,EUR,Traditional aid,326899.0,commitment,2025-04-18T11:53:01.774Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1271', 'name': 'Ukraine Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '5298', 'name': 'Danish Refugee Council', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7984', 'name': 'Protection', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '15', 'name': 'Protection - Mine Action', 'behavior': 'single'}, {'type': 'Location', 'id': '234', 'name': 'Ukraine', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Danish Refugee Council', 'reportChannel': 'Email', 'date': '2025-04-11T00:00:00.000Z'}]",S07-440.70/UKR-DRC-Hi-24-01
